customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ServiceCount,HasInternetService
0623-GDISB,Female,0.0,No,No,0.013888888888888895,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.300497512437811,48.45,No,3488.3999999999987,1,1
2892-GESUL,Female,0.0,Yes,Yes,0.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.010945273631840835,309.25,No,1237.0,0,0
6923-EFPNL,Male,0.0,No,No,0.05555555555555558,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.3333333333333333,201.1,Yes,3619.7999999999984,0,1
9574-RKJIF,Male,0.0,Yes,Yes,0.4166666666666667,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7577114427860696,2838.7,Yes,6812.879999999999,3,1
2043-WVTQJ,Male,0.0,Yes,No,0.013888888888888895,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,0.372636815920398,55.7,No,4010.3999999999983,2,1
8034-RYTVV,Female,0.0,No,No,0.7638888888888888,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),0.6567164179104477,4589.85,No,6008.5309090909095,2,1
3863-QSTYI,Male,0.0,No,No,0.8194444444444445,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.46169154228855724,3735.45,No,4558.515254237287,3,1
2619-WFQWU,Female,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.5164179104477612,70.15,Yes,5050.799999999998,0,1
5044-LRQAQ,Female,0.0,Yes,No,0.09722222222222221,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5069651741293533,477.55,No,4911.942857142858,0,1
1716-LSAMB,Male,0.0,Yes,Yes,0.625,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.3621890547263681,2553.7,No,4085.9199999999996,2,1
1333-PBMXB,Female,0.0,Yes,Yes,0.75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0.06467661691542287,1342.15,No,1789.5333333333335,0,0
6546-OPBBH,Male,0.0,Yes,Yes,0.7083333333333334,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.056716417910447736,1216.35,No,1717.1999999999998,0,0
9127-QRZMH,Male,0.0,Yes,No,0.6111111111111112,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.41393034825870645,2603.95,No,4261.00909090909,3,1
5919-VCZYM,Male,0.0,No,No,0.02777777777777779,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.017910447761194048,42.7,No,1537.1999999999994,0,0
9644-KVCNC,Female,0.0,No,No,0.9166666666666667,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),0.7353233830845771,6056.9,No,6607.527272727272,2,1
2137-DQMEV,Male,0.0,Yes,Yes,0.9444444444444444,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,0.2641791044776119,2983.65,No,3159.158823529412,3,1
8174-LNWMW,Female,0.0,No,No,0.4305555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.026368159203980113,689.35,No,1601.0709677419354,0,0
7964-VEXDG,Male,0.0,No,Yes,0.29166666666666674,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.6179104477611939,1747.2,No,5990.399999999999,1,1
2404-JIBFC,Female,0.0,Yes,Yes,0.7638888888888888,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6651741293532337,4657.95,No,6097.68,5,1
0778-NELLA,Male,0.0,No,No,0.12500000000000006,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.16368159203980104,296.1,Yes,2368.7999999999993,1,1
4614-NUVZD,Female,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6253731343283582,81.1,Yes,5839.199999999997,1,1
4632-PAOYU,Male,0.0,Yes,Yes,0.3055555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.016915422885572073,433.5,No,1418.7272727272725,0,0
3803-KMQFW,Female,0.0,Yes,Yes,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.022885572139303534,20.55,Yes,1479.5999999999995,0,0
6804-GDMOI,Female,0.0,No,No,0.8472222222222223,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.8791044776119401,6428.4,Yes,7587.619672131146,4,1
2990-OGYTD,Female,0.0,Yes,No,0.9305555555555556,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.6756218905472637,5883.85,No,6322.94328358209,5,1
9572-MTILT,Male,0.0,Yes,No,0.8194444444444445,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.8805970149253731,6252.9,Yes,7630.657627118643,5,1
7880-XSOJX,Male,0.0,No,No,0.05555555555555558,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,0.24029850746268655,146.4,No,2635.199999999999,3,1
9611-CTWIH,Female,0.0,No,No,0.041666666666666685,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7084577114427861,240.45,Yes,5770.799999999997,2,1
4589-IUAJB,Male,0.0,Yes,No,0.9722222222222223,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.05970149253731344,1724.15,No,1773.4114285714286,0,0
0329-GTIAJ,Female,0.0,No,No,0.041666666666666685,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.7925373134328358,315.3,Yes,7567.199999999997,4,1
8457-XIGKN,Male,0.0,No,No,0.2777777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.01343283582089555,356.15,No,1282.1399999999999,0,0
6072-NUQCB,Male,0.0,Yes,Yes,0.3055555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.01990049751243783,488.25,No,1597.9090909090908,0,0
6629-CZTTH,Male,0.0,No,No,0.013888888888888895,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,0.372636815920398,55.7,Yes,4010.3999999999983,1,1
8838-GPHZP,Female,0.0,No,No,0.875,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.023383084577114466,1298.7,No,1484.2285714285715,0,0
8750-QWZAJ,Female,0.0,Yes,Yes,0.9722222222222223,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.015422885572139333,1378.75,No,1418.142857142857,0,0
5364-EVNIB,Male,0.0,No,No,0.18055555555555558,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.6124378109452736,973.45,Yes,5391.415384615384,2,1
6918-UMQCG,Female,0.0,No,No,0.06944444444444453,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.6164179104477612,384.25,No,5533.199999999993,1,1
0675-NCDYU,Female,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.9766169154228856,8543.25,No,8543.25,6,1
6339-DKLMK,Female,0.0,No,No,0.18055555555555558,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.1333333333333333,389.95,No,2159.7230769230764,1,1
1346-PJWTK,Male,0.0,Yes,No,0.8472222222222223,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),0.755223880597015,5731.85,No,6765.462295081967,4,1
5088-QZLRL,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.023880597014925342,20.65,No,1486.7999999999993,0,0
4397-FRLTA,Female,0.0,No,No,0.05555555555555558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.018905472636815912,84.5,No,1520.9999999999993,0,0
3057-VJJQE,Male,0.0,No,No,0.48611111111111116,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,0.3681592039800995,1924.1,No,3958.148571428571,1,1
5087-SUURX,Female,0.0,Yes,No,0.25,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.2069651741293532,669.85,Yes,2679.4,2,1
2302-OUZXB,Male,0.0,Yes,No,1.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0.6358208955223881,5784.3,No,5784.3,4,1
2270-CHBFN,Female,0.0,Yes,No,0.6111111111111112,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.7646766169154228,4060.55,No,6644.536363636364,4,1
5982-FPVQN,Female,0.0,Yes,Yes,0.513888888888889,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.7651741293532339,3532.85,No,6874.735135135134,3,1
9107-UKCKY,Male,0.0,Yes,No,0.8472222222222223,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.6124378109452736,4914.8,No,5801.075409836065,4,1
4654-ULTTN,Male,0.0,Yes,No,0.9722222222222223,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.562686567164179,5315.8,No,5467.679999999999,4,1
5546-BYZSM,Female,0.0,No,No,0.5694444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.02189054726368156,775.6,No,1362.0292682926827,0,0
1492-KGETH,Male,0.0,Yes,Yes,0.9722222222222223,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),0.5980099502487561,5445.95,No,5601.5485714285705,5,1
4929-BSTRX,Female,0.0,No,No,0.013888888888888895,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0.3512437810945273,53.55,Yes,3855.599999999998,1,1
4163-HFTUK,Male,0.0,No,No,0.7083333333333334,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0.008457711442786064,1007.8,No,1422.776470588235,0,0
8215-NGSPE,Female,0.0,Yes,Yes,0.5833333333333334,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.017412935323383116,833.55,No,1428.942857142857,0,0
2225-ZRGSG,Female,0.0,Yes,Yes,0.9722222222222223,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0.7527363184079602,6579.05,Yes,6767.022857142857,4,1
8859-YSTWS,Male,0.0,No,No,0.6666666666666667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.016915422885572073,1004.5,No,1506.7499999999998,0,0
5271-YNWVR,Male,0.0,Yes,Yes,0.9444444444444444,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.9442786069651741,7856.0,Yes,8318.117647058823,6,1
7601-DHFWZ,Female,0.0,No,No,0.6666666666666667,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.05721393034825867,1183.05,No,1774.5749999999998,0,0
6330-JKLPC,Male,0.0,Yes,No,0.1527777777777778,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6194029850746268,896.9,Yes,5870.618181818181,1,1
4667-OHGKG,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.010447761194029848,19.3,Yes,1389.5999999999995,0,0
1998-VHJHK,Female,0.0,No,No,0.37500000000000006,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.008955223880596996,501.35,No,1336.9333333333332,0,0
1660-HSOOQ,Male,0.0,No,No,0.013888888888888895,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.3124378109452736,49.65,Yes,3574.7999999999984,1,1
7253-UVNDW,Female,0.0,No,No,0.638888888888889,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),0.3592039800995025,2460.15,Yes,3850.669565217391,2,1
0487-VVUVK,Male,0.0,Yes,Yes,0.34722222222222227,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.008955223880596996,477.6,No,1375.4879999999998,0,0
7228-OMTPN,Male,0.0,No,No,0.05555555555555558,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.6985074626865672,370.65,Yes,6671.699999999996,2,1
5063-IUOKK,Male,0.0,No,No,0.18055555555555558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.014925373134328346,265.75,No,1471.8461538461536,0,0
4508-OEBEY,Male,0.0,Yes,No,0.4305555555555556,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),0.5696517412935322,2424.45,No,5630.980645161289,5,1
0027-KWYKW,Female,0.0,Yes,Yes,0.3194444444444445,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6517412935323383,1849.95,No,5791.147826086956,1,1
2308-STERM,Female,0.0,No,No,0.02777777777777779,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.011442786069651711,61.05,No,2197.799999999999,0,0
5982-XMDEX,Female,0.0,No,No,0.9027777777777779,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.08208955223880599,1698.55,No,1881.4707692307688,0,0
6051-PTVNS,Female,0.0,Yes,Yes,0.7638888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.008955223880596996,998.1,No,1306.6036363636365,0,0
2344-JMOGN,Male,0.0,Yes,No,0.12500000000000006,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.7621890547263681,890.6,Yes,7124.799999999997,4,1
3799-ISUZQ,Male,0.0,Yes,Yes,0.09722222222222221,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5144278606965174,529.5,Yes,5446.285714285715,0,1
2877-VDUER,Female,0.0,Yes,Yes,0.48611111111111116,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,0.22537313432835818,1383.6,No,2846.262857142857,2,1
9152-AMKAK,Male,0.0,No,No,0.08333333333333343,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0.6169154228855721,493.4,No,5920.799999999993,5,1
1794-HBQTJ,Female,0.0,No,No,0.013888888888888895,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.30199004975124377,48.6,Yes,3499.1999999999985,1,1
9432-VOFYX,Male,0.0,No,No,0.23611111111111116,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5228855721393034,1207.0,No,5111.999999999999,0,1
8049-WJCLQ,Male,0.0,Yes,Yes,0.13888888888888895,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,0.4174129353233831,563.5,No,4057.199999999998,2,1
6586-PSJOX,Male,0.0,No,Yes,0.20833333333333337,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),0.36766169154228856,864.55,No,4149.839999999999,2,1
9705-ZJBCG,Female,0.0,Yes,Yes,0.18055555555555558,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),0.35721393034825866,701.05,No,3882.738461538461,2,1
4818-DRBQT,Male,0.0,Yes,No,0.4027777777777778,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6159203980099502,2265.25,Yes,5624.068965517241,1,1
1320-HTRDR,Female,0.0,No,No,0.041666666666666685,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5696517412935322,220.6,Yes,5294.399999999998,0,1
9670-BPNXF,Female,0.0,No,No,0.625,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),0.44079601990049744,2796.45,No,4474.32,3,1
3913-FCUUW,Female,0.0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),0.5194029850746269,5165.7,No,5165.7,4,1
3301-VKTGC,Male,0.0,Yes,Yes,0.9444444444444444,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),0.6691542288557213,5696.6,No,6031.694117647059,2,1
1493-AMTIE,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0.01940298507462679,20.2,Yes,1454.3999999999994,0,0
9555-SAHUZ,Female,0.0,Yes,Yes,0.5277777777777778,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.3606965174129353,2076.05,No,3933.568421052632,2,1
0816-TSPHQ,Male,0.0,No,No,0.02777777777777779,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02487562189054726,44.2,No,1591.1999999999994,0,0
9932-WBWIK,Male,0.0,No,No,0.1527777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02089552238805975,215.25,No,1408.9090909090908,0,0
5286-YHCVC,Male,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.8611940298507461,7470.1,No,7470.1,4,1
6424-ELEYH,Female,0.0,Yes,No,0.041666666666666685,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5621890547263682,229.5,Yes,5507.999999999997,0,1
4391-RESHN,Male,0.0,No,No,0.3194444444444445,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0.853731343283582,2470.1,Yes,7732.486956521738,4,1
9115-YQHGA,Male,0.0,No,No,0.5555555555555556,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.32686567164179103,2092.9,No,3767.22,1,1
8963-MQVYN,Female,0.0,No,Yes,0.3055555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0.022885572139303534,469.85,No,1537.6909090909091,0,0
2458-EOMRE,Female,0.0,No,No,0.1527777777777778,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.45572139303482584,733.95,No,4804.036363636364,3,1
6821-BUXUX,Female,0.0,No,No,0.18055555555555558,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7800995024875622,1244.5,Yes,6892.615384615384,3,1
9801-GDWGV,Female,0.0,No,No,0.5416666666666667,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8477611940298507,3994.45,Yes,7374.369230769229,4,1
6542-LWGXJ,Male,0.0,Yes,No,0.041666666666666685,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.06716417910447758,78.25,No,1877.999999999999,0,1
5567-GZKQY,Male,0.0,No,No,0.8055555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.020398009950248763,1131.5,No,1404.6206896551723,0,0
1222-LRYKO,Male,0.0,No,Yes,0.08333333333333343,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.08059701492537313,184.05,No,2208.5999999999976,0,0
2320-JRSDE,Female,0.0,Yes,Yes,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0.016417910447761197,19.9,Yes,1432.7999999999993,0,0
2087-QAREY,Female,0.0,Yes,No,0.3055555555555556,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.36268656716417913,1178.75,No,3857.7272727272725,2,1
0601-WZHJF,Male,0.0,Yes,No,0.19444444444444448,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.2796019900497513,667.7,Yes,3433.885714285714,2,1
4423-JWZJN,Male,0.0,Yes,Yes,0.888888888888889,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),0.7164179104477612,5629.15,No,6332.793749999999,2,1
5143-WMWOG,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.016915422885572073,19.95,Yes,1436.3999999999994,0,0
6490-FGZAT,Male,0.0,No,No,0.08333333333333343,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.023880597014925342,109.3,No,1311.5999999999985,0,0
5393-RXQSZ,Male,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.6104477611940298,79.6,Yes,5731.199999999997,1,1
7452-FOLON,Male,0.0,No,Yes,0.5416666666666667,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.07164179104477603,958.45,No,1769.4461538461537,0,0
2320-TZRRH,Female,0.0,No,No,0.2777777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.01243781094527363,403.15,No,1451.34,0,0
0231-LXVAP,Male,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.5736318407960199,75.9,Yes,5464.799999999998,1,1
9444-JTXHZ,Male,0.0,Yes,No,0.013888888888888895,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.5766169154228855,76.2,Yes,5486.399999999998,1,1
4942-VZZOM,Male,0.0,Yes,No,0.888888888888889,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),0.4766169154228856,4392.5,No,4941.5625,2,1
5510-BOIUJ,Male,0.0,No,Yes,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.009950248756218916,19.25,Yes,1385.9999999999993,0,0
7502-BNYGS,Female,0.0,Yes,No,0.638888888888889,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.5059701492537313,3168.0,No,4958.608695652173,3,1
6147-CBCRA,Female,0.0,Yes,No,0.45833333333333337,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.017910447761194048,669.45,No,1460.6181818181817,0,0
6047-SUHPR,Male,0.0,Yes,Yes,0.5416666666666667,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,0.41343283582089546,2343.85,No,4327.107692307692,3,1
4471-KXAUH,Female,0.0,Yes,No,0.5833333333333334,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.6572139303482586,3588.4,Yes,6151.5428571428565,2,1
9752-ZNQUT,Female,0.0,No,No,0.013888888888888895,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.30199004975124377,48.6,No,3499.1999999999985,1,1
7638-QVMVY,Female,0.0,No,No,0.09722222222222221,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6044776119402985,522.95,Yes,5378.914285714287,1,1
5666-MBJPT,Male,0.0,No,No,0.9027777777777779,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.0681592039800995,1725.0,No,1910.7692307692305,0,0
7312-XSBAT,Male,0.0,No,No,0.013888888888888895,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.3134328358208955,49.75,No,3581.9999999999986,1,1
3096-GKWEB,Male,0.0,Yes,No,0.25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7611940298507462,1691.9,No,6767.6,2,1
2371-JQHZZ,Male,0.0,Yes,No,0.33333333333333337,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7437810945273631,2248.05,No,6744.15,2,1
0674-GCDXG,Male,0.0,No,No,0.875,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.5338308457711443,4479.2,No,5119.085714285714,4,1
1121-QSIVB,Female,0.0,No,Yes,0.6111111111111112,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,0.590049751243781,3471.1,No,5679.981818181817,3,1
4396-KLSEH,Male,0.0,No,No,0.05555555555555558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0.015920398009950265,63.0,No,1133.9999999999995,0,0
3244-DCJWY,Female,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5174129353233831,70.25,Yes,5057.999999999998,0,1
2824-MYYBN,Female,0.0,Yes,Yes,0.513888888888889,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7661691542288557,3314.15,No,6449.156756756756,2,1
6345-HOVES,Male,0.0,No,No,0.47222222222222227,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.06766169154228863,852.7,No,1805.7176470588236,0,1
8318-LCNBW,Male,0.0,Yes,No,0.48611111111111116,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),0.34726368159203974,1930.9,No,3972.137142857143,4,1
